recordKind,chapterId,silkOrder,line,position,originalCharacter,finalCharacter,auditCategory,wasModified,modifiedFields,reason,referenceScope,requiresImageReview,possibleAlternatives,remainingUncertainty,confidence
"addition","57","20","7","3","圣","圣","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","2","6","民","民","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","2","7","缺","缺","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","2","8","缺","缺","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","3","1","祸","祸","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","3","2","福","福","conflicting-witnesses","false","","当前校补“福”与传世参照对齐字“兮”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","兮","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","3","3","之","之","conflicting-witnesses","false","","当前校补“之”与传世参照对齐字“福”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","福","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","3","4","所","所","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","3","5","倚","倚","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","4","2","祸","祸","conflicting-witnesses","false","","当前校补“祸”与传世参照对齐字“兮”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","兮","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","6","1","其","其","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","7","2","复","复","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","7","3","为","为","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","7","4","奇","奇","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","7","8","妖","妖","conflicting-witnesses","false","","当前校补“妖”与传世参照对齐字“祆”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","祆","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","58","21","8","1","人","人","conflicting-witnesses","false","","当前校补“人”与传世参照对齐字“民”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","民","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","6","积","积","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","9","积","积","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","10","德","德","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","11","则","则","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","12","无","无","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","13","不","不","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","14","克","克","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","15","无","无","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","16","不","不","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","17","克","克","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","18","则","则","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","3","22","极","极","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","4","4","极","极","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","4","5","可","可","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","4","6","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","5","6","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","5","7","长","长","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","59","22","6","3","深","深","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","60","23","4","8","圣","圣","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","60","23","4","9","人","人","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","60","23","4","10","亦","亦","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","60","23","5","3","不","不","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","3","者","者","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","4","下","下","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","5","流","流","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","6","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","7","天","天","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","8","下","下","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","1","9","之","之","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","3","5","小","小","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","5","4","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","5","5","取","取","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","5","6","或","或","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","6","6","过","过","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","7","2","邦","邦","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","7","5","过","过","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","8","2","皆","皆","conflicting-witnesses","false","","当前校补“皆”与传世参照对齐字“各”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","各","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","61","24","8","3","得","得","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","3","5","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","3","7","弃","弃","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","3","8","之","之","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","3","9","有","有","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","4","1","故","故","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","4","10","拱","拱","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","4","11","之","之","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","2","之","之","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","3","所","所","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","4","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","5","贵","贵","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","6","此","此","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","7","者","者","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","8","何","何","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","62","25","5","9","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","4","事","事","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","5","无","无","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","6","事","事","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","7","味","味","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","8","无","无","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","1","9","味","味","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","1","大","大","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","2","小","小","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","3","多","多","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","4","少","少","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","5","报","报","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","6","怨","怨","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","7","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","2","8","德","德","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","1","图","图","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","2","难","难","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","3","乎","乎","conflicting-witnesses","false","","当前校补“乎”与传世参照对齐字“於”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","於","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","4","其","其","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","5","易","易","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","6","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","7","为","为","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","3","8","大","大","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","4","难","难","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","5","作","作","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","6","于","于","conflicting-witnesses","false","","当前校补“于”与传世参照对齐字“於”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","於","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","12","作","作","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","13","于","于","conflicting-witnesses","false","","当前校补“于”与传世参照对齐字“於”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","於","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","4","14","细","细","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","5","1","是","是","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","63","26","5","2","以","以","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
